truth,detected,match,precision
nl,tr,N,0.22659851610660553
nl,nl,Y,0.7394209504127502
nl,nl,Y,0.9781830906867981
nl,nl,Y,0.5459622144699097
nl,en,N,0.9779186844825745
nl,nl,Y,0.9933007955551147
nl,nl,Y,0.9934820532798767
nl,nl,Y,1.000022530555725
nl,nl,Y,0.9244831800460815
nl,nl,Y,0.9996222853660583
nl,nl,Y,1.0000206232070923
nl,nl,Y,0.3681817650794983
nl,nl,Y,0.417039155960083
nl,nl,Y,0.9999076724052429
nl,nl,Y,0.9936975836753845
nl,nl,Y,0.9476281404495239
nl,nl,Y,0.9733913540840149
nl,nl,Y,0.9974885582923889
nl,nl,Y,0.9645417332649231
nl,nl,Y,0.9998399019241333
nl,nl,Y,1.000003695487976
nl,it,N,0.24392461776733398
nl,nl,Y,0.9904736280441284
nl,nl,Y,1.0000590085983276
nl,nl,Y,0.773796021938324
nl,nl,Y,0.9926486015319824
nl,nl,Y,0.9972372055053711
nl,nl,Y,1.0000479221343994
nl,nl,Y,0.9726719260215759
nl,nl,Y,0.9932207465171814
nl,nl,Y,0.9966910481452942
nl,nl,Y,0.713881254196167
nl,nl,Y,0.45693957805633545
nl,nl,Y,0.9965359568595886
nl,nl,Y,1.0000566244125366
nl,nl,Y,0.8444980978965759
nl,nl,Y,0.9997509121894836
nl,nl,Y,0.9997020363807678
nl,nl,Y,0.9997186660766602
nl,nl,Y,1.000028133392334
nl,nl,Y,1.000008463859558
nl,nl,Y,0.9846704006195068
nl,nl,Y,0.9997751712799072
nl,nl,Y,1.0000578165054321
nl,nl,Y,0.999555766582489
nl,nl,Y,0.8425132632255554
nl,da,N,0.6654375195503235
nl,nl,Y,0.9808470606803894
nl,nl,Y,0.8495191931724548
nl,nl,Y,0.9991887211799622
nl,nl,Y,1.0000046491622925
nl,nl,Y,1.0000394582748413
nl,en,N,0.5980122089385986
nl,nl,Y,0.982584536075592
nl,nl,Y,0.8582961559295654
nl,nl,Y,0.8696258068084717
nl,nl,Y,0.9999936819076538
nl,nl,Y,0.9891812205314636
nl,nl,Y,1.0000038146972656
nl,nl,Y,0.8630808591842651
nl,nl,Y,0.7442330718040466
nl,nl,Y,0.8400046229362488
nl,nl,Y,0.8842951059341431
nl,nl,Y,0.9976029396057129
nl,nl,Y,0.9515718221664429
nl,nl,Y,0.9976877570152283
nl,nl,Y,0.9978379011154175
nl,nl,Y,0.9986976981163025
nl,nl,Y,0.986069917678833
nl,nl,Y,0.9704595804214478
nl,nl,Y,0.9413591027259827
nl,nl,Y,0.9977402687072754
nl,nl,Y,0.9997091889381409
nl,nl,Y,0.765653133392334
nl,nl,Y,0.9984676241874695
nl,nl,Y,0.9999958276748657
nl,nl,Y,0.9841615557670593
nl,nl,Y,0.999584436416626
nl,nl,Y,0.9996976852416992
nl,nl,Y,0.9652367830276489
nl,nl,Y,0.9907421469688416
nl,nl,Y,1.0000547170639038
nl,nl,Y,0.9597964286804199
nl,nl,Y,0.9821968674659729
nl,nl,Y,0.9999715685844421
nl,nl,Y,0.9931517243385315
nl,nl,Y,0.999977707862854
nl,nl,Y,0.734138548374176
nl,nl,Y,0.9983906149864197
nl,nl,Y,0.9535511136054993
nl,nl,Y,0.8270581364631653
nl,nl,Y,0.9974244236946106
nl,nl,Y,0.9700825810432434
nl,nl,Y,0.9893724918365479
nl,nl,Y,0.9976481199264526
nl,nl,Y,0.9997849464416504
nl,nl,Y,0.9624027013778687
nl,nl,Y,0.9970130920410156
nl,nl,Y,0.988323986530304
nl,nl,Y,0.9996647834777832
nl,nl,Y,0.9838277101516724
nl,nl,Y,0.9999539256095886
nl,nl,Y,0.9736990332603455
nl,nl,Y,0.9959157109260559
nl,nl,Y,0.9891524314880371
nl,nl,Y,0.9992561340332031
nl,nl,Y,0.9996094703674316
nl,nl,Y,0.9894993901252747
nl,nl,Y,0.9991018176078796
nl,nl,Y,0.9995654225349426
nl,nl,Y,0.9967906475067139
nl,nl,Y,1.0000501871109009
nl,nl,Y,0.9886066913604736
nl,nl,Y,0.9991576075553894
nl,nl,Y,0.9990441203117371
nl,nl,Y,0.30546334385871887
nl,nl,Y,0.905563235282898
nl,nl,Y,0.9999701976776123
nl,nl,Y,1.000058650970459
nl,nl,Y,0.9988200068473816
nl,nl,Y,0.9850881099700928
nl,nl,Y,0.8168162107467651
nl,nl,Y,0.9047918915748596
nl,nl,Y,0.9105308055877686
nl,nl,Y,0.9995805025100708
nl,nl,Y,0.9921395182609558
nl,nl,Y,0.9926759600639343
nl,nl,Y,0.9879061579704285
nl,nl,Y,0.8780568242073059
nl,nl,Y,0.9986100792884827
nl,nl,Y,0.9999933242797852
es,es,Y,0.9918667078018188
es,es,Y,0.9999100565910339
es,es,Y,0.8445494771003723
es,es,Y,0.9741997718811035
es,es,Y,0.9670707583427429
es,es,Y,0.9940407872200012
es,es,Y,0.993418276309967
es,es,Y,0.9239563345909119
es,es,Y,0.977517306804657
es,es,Y,0.987618088722229
es,es,Y,0.98958420753479
es,es,Y,0.9894081950187683
es,es,Y,0.9600585699081421
es,es,Y,0.9941959381103516
es,es,Y,0.9826173782348633
es,es,Y,0.987500011920929
es,es,Y,0.9771175980567932
es,es,Y,0.996888279914856
es,es,Y,0.7622261643409729
es,es,Y,0.9803261160850525
es,es,Y,0.9922500848770142
es,es,Y,0.9664973020553589
es,es,Y,0.9481884241104126
es,es,Y,0.9805153608322144
es,es,Y,0.9743686318397522
es,es,Y,0.9288432002067566
es,es,Y,0.7283689379692078
es,es,Y,0.9662970304489136
es,es,Y,0.9208495616912842
es,es,Y,0.9469946026802063
es,es,Y,0.9522978067398071
es,es,Y,0.9335365891456604
es,es,Y,0.9975184798240662
es,es,Y,0.9583088755607605
es,es,Y,0.9673476815223694
es,ca,N,0.6041986346244812
es,es,Y,0.9913336038589478
es,es,Y,0.9423551559448242
es,es,Y,0.9713539481163025
es,es,Y,0.9653026461601257
es,es,Y,0.985371470451355
es,es,Y,0.9831824898719788
es,es,Y,0.9702702164649963
es,es,Y,0.9798012971878052
es,es,Y,0.9912867546081543
es,es,Y,0.9594314694404602
es,es,Y,0.9368305802345276
es,es,Y,0.9358932375907898
es,es,Y,0.9981539249420166
es,es,Y,0.9696663022041321
es,es,Y,0.7843299508094788
es,es,Y,0.8978354334831238
es,es,Y,0.9635748267173767
es,es,Y,0.9706325531005859
es,es,Y,0.9755165576934814
es,es,Y,0.9112460613250732
es,es,Y,0.9631761312484741
es,es,Y,0.9848066568374634
es,es,Y,0.9853675961494446
es,es,Y,0.8934054970741272
es,es,Y,0.9443180561065674
es,es,Y,0.9391505122184753
es,es,Y,0.8126760721206665
es,es,Y,0.9818612933158875
es,es,Y,0.9995070099830627
es,es,Y,0.7010983824729919
es,es,Y,0.9642648100852966
es,es,Y,0.9541535377502441
es,es,Y,0.8215054273605347
es,es,Y,0.9844918847084045
es,es,Y,0.9830345511436462
es,es,Y,0.9837929010391235
es,es,Y,0.9552263617515564
es,es,Y,0.9808037877082825
es,es,Y,0.969350278377533
es,es,Y,0.9668024778366089
es,es,Y,0.7985497117042542
es,es,Y,0.9548927545547485
es,es,Y,0.938430666923523
es,es,Y,0.9601817727088928
es,es,Y,0.9931377172470093
es,es,Y,0.9758371710777283
es,es,Y,0.937177300453186
es,es,Y,0.9905297756195068
es,es,Y,0.9859586954116821
es,es,Y,0.9672183990478516
es,es,Y,0.7782193422317505
es,es,Y,0.997825562953949
es,es,Y,0.9942277073860168
es,es,Y,0.9911254048347473
es,es,Y,0.9843079447746277
es,es,Y,0.9928516745567322
es,es,Y,0.9187511801719666
es,es,Y,0.960736095905304
es,es,Y,0.9636897444725037
es,es,Y,0.9769744873046875
es,es,Y,0.9900571703910828
es,es,Y,0.9842549562454224
es,es,Y,0.9906746745109558
es,es,Y,0.9968640208244324
es,es,Y,0.9763501286506653
es,es,Y,0.9969117045402527
es,es,Y,0.9493804574012756
es,es,Y,0.9772493243217468
es,es,Y,0.9956603050231934
es,es,Y,0.9840472936630249
es,es,Y,0.9984514713287354
es,es,Y,0.9833152294158936
es,es,Y,0.9661278128623962
es,es,Y,0.9759538173675537
es,es,Y,0.9873142242431641
es,es,Y,0.9993866682052612
es,es,Y,0.9948501586914062
es,es,Y,0.9896523952484131
es,es,Y,0.9485226273536682
es,es,Y,0.9696179032325745
es,es,Y,0.9619960188865662
es,es,Y,0.9646314978599548
es,es,Y,0.9493591785430908
es,es,Y,0.9876194000244141
es,es,Y,0.9935790300369263
es,es,Y,0.9509270787239075
es,es,Y,0.9945493936538696
es,es,Y,1.0000267028808594
es,es,Y,0.9861748814582825
es,es,Y,0.949703574180603
es,es,Y,0.9310551881790161
es,es,Y,0.978367805480957
es,es,Y,0.9897018074989319
es,es,Y,0.9659371972084045
es,es,Y,0.9980998039245605
es,es,Y,0.9757524728775024
es,es,Y,0.8223532438278198
es,es,Y,0.6025135517120361
es,es,Y,0.9845967888832092
es,es,Y,0.9236653447151184
es,es,Y,0.9660530090332031
es,es,Y,0.984351634979248
es,es,Y,0.9884255528450012
es,es,Y,0.9962530136108398
es,es,Y,0.9939923882484436
es,es,Y,0.994061291217804
es,es,Y,0.9929075241088867
es,es,Y,0.9462668299674988
es,es,Y,0.9855106472969055
es,es,Y,0.9879481196403503
es,es,Y,0.9755238890647888
es,es,Y,0.9849192500114441
es,es,Y,0.97452712059021
es,es,Y,0.9949683547019958
es,es,Y,0.9021879434585571
es,es,Y,0.9936137795448303
es,es,Y,0.9997919201850891
es,es,Y,0.9948482513427734
es,es,Y,0.8592263460159302
es,es,Y,0.970047652721405
es,es,Y,0.9485234618186951
es,es,Y,0.9767948985099792
es,es,Y,0.9869499206542969
es,es,Y,0.945975124835968
es,es,Y,0.9370164275169373
es,es,Y,0.9977015852928162
es,es,Y,0.9704458713531494
es,es,Y,0.9537743330001831
es,es,Y,0.969322144985199
es,es,Y,0.9686070680618286
es,es,Y,0.9575235843658447
es,es,Y,0.9923024773597717
es,es,Y,0.9916351437568665
es,es,Y,0.8887577056884766
es,es,Y,0.964638888835907
es,es,Y,0.9924029111862183
es,es,Y,0.9344027042388916
es,es,Y,0.9938417077064514
es,es,Y,0.9695150256156921
es,es,Y,0.9780045747756958
es,es,Y,0.9067261219024658
es,es,Y,0.9917708039283752
es,es,Y,0.9923157691955566
es,es,Y,0.9747394323348999
es,es,Y,0.9720557928085327
es,es,Y,0.9451384544372559
es,es,Y,0.9613974690437317
es,es,Y,0.9825282096862793
es,es,Y,0.97463059425354
es,es,Y,0.958406925201416
es,es,Y,0.9877090454101562
es,es,Y,0.9813267588615417
es,es,Y,0.9901010394096375
es,es,Y,0.9244738817214966
es,es,Y,0.9379686713218689
es,es,Y,0.9927903413772583
es,es,Y,0.9579416513442993
es,es,Y,0.973416805267334
es,es,Y,0.9460029006004333
es,es,Y,0.8114672899246216
es,es,Y,0.9854567646980286
es,es,Y,0.9382950067520142
es,es,Y,0.8536568880081177
es,es,Y,0.9784001708030701
es,es,Y,0.915086567401886
es,es,Y,0.9838367104530334
es,es,Y,0.9678638577461243
es,es,Y,0.9926971793174744
es,es,Y,0.9433588981628418
es,es,Y,0.9760286808013916
es,es,Y,0.9748114347457886
es,es,Y,0.9573449492454529
es,es,Y,0.9996622204780579
es,es,Y,0.9927346706390381
es,es,Y,0.9160528779029846
es,es,Y,0.9890449643135071
es,es,Y,0.9678736329078674
es,es,Y,0.9835271239280701
es,es,Y,0.9816530346870422
es,es,Y,0.969592273235321
es,es,Y,0.986936092376709
es,es,Y,0.9767832159996033
es,es,Y,0.7553354501724243
es,es,Y,0.9799786806106567
es,es,Y,0.99431973695755
es,es,Y,0.9869799017906189
es,es,Y,0.5814959406852722
es,es,Y,0.9128335118293762
es,es,Y,0.9882506132125854
es,es,Y,0.8105549216270447
es,es,Y,0.6771793961524963
es,es,Y,0.9776850342750549
es,es,Y,0.9373114109039307
es,es,Y,0.9297919869422913
es,es,Y,0.8885676860809326
es,es,Y,0.9764252305030823
es,es,Y,0.9833756685256958
es,es,Y,0.9874884486198425
es,es,Y,0.9717717170715332
es,es,Y,0.9874996542930603
es,es,Y,0.996443510055542
es,es,Y,0.9796001315116882
es,es,Y,0.9149683713912964
es,es,Y,0.9836820960044861
es,es,Y,0.9636412262916565
es,es,Y,0.7805019021034241
es,es,Y,0.9829639196395874
es,es,Y,0.9668712615966797
es,es,Y,0.9720875024795532
es,es,Y,0.9795790314674377
es,es,Y,0.9758188724517822
es,es,Y,0.9883800745010376
es,es,Y,0.988001823425293
es,es,Y,0.876059889793396
es,es,Y,0.8835527896881104
es,es,Y,0.9396019577980042
es,es,Y,0.9429159760475159
es,es,Y,0.9903042316436768
es,es,Y,0.980903685092926
es,es,Y,0.9966540932655334
es,es,Y,0.9886597990989685
es,es,Y,0.9922109246253967
es,es,Y,0.9834429621696472
es,es,Y,0.9832733273506165
es,es,Y,0.9655628204345703
es,es,Y,0.9636825323104858
es,es,Y,0.9160407185554504
es,es,Y,0.954761266708374
es,es,Y,0.9665289521217346
es,es,Y,0.9657074213027954
es,es,Y,0.9455340504646301
es,es,Y,0.9946959614753723
es,es,Y,0.9864250421524048
es,es,Y,0.9984612464904785
es,es,Y,0.9787545204162598
es,es,Y,0.9721506237983704
es,es,Y,0.980179488658905
es,es,Y,0.9994882941246033
es,es,Y,0.9885725378990173
es,es,Y,0.9947168827056885
es,es,Y,0.9629976749420166
es,es,Y,0.8348907232284546
es,es,Y,0.9723793268203735
es,es,Y,0.993286669254303
es,es,Y,0.9504737257957458
es,es,Y,0.9889827966690063
es,en,N,0.2097475379705429
es,es,Y,0.9537296891212463
es,es,Y,0.9983837604522705
es,es,Y,0.9898582100868225
es,es,Y,0.9701698422431946
es,es,Y,0.9867318868637085
es,es,Y,0.9978328943252563
es,es,Y,0.991600751876831
es,es,Y,0.9861404299736023
es,es,Y,0.9835264086723328
es,es,Y,0.9657931327819824
es,es,Y,0.9887324571609497
es,es,Y,0.9800624251365662
es,es,Y,0.9952166080474854
es,es,Y,0.9947855472564697
es,es,Y,0.9966921806335449
es,es,Y,0.9849417805671692
es,es,Y,0.9975892305374146
es,es,Y,0.9168030619621277
es,es,Y,0.9712643027305603
es,es,Y,0.9753245711326599
es,es,Y,0.9611670970916748
es,es,Y,0.9824864268302917
es,es,Y,0.996669590473175
es,es,Y,0.9298768043518066
es,es,Y,0.9728214740753174
es,es,Y,0.9279151558876038
es,es,Y,0.9855623841285706
es,es,Y,0.9438042640686035
es,es,Y,0.9527732133865356
es,es,Y,0.9320675730705261
es,es,Y,0.9787670969963074
es,es,Y,0.9467470049858093
es,es,Y,0.9663110971450806
es,es,Y,0.9604936838150024
es,es,Y,0.9684575200080872
es,es,Y,0.9840307235717773
es,es,Y,0.9732211828231812
es,es,Y,0.9705604910850525
es,es,Y,0.9970806241035461
es,es,Y,0.9623188972473145
es,es,Y,0.9651240706443787
es,es,Y,0.9941080212593079
es,es,Y,0.9884569048881531
es,es,Y,0.9766120314598083
es,es,Y,0.9653961062431335
es,es,Y,0.979848325252533
es,es,Y,0.9804527759552002
es,es,Y,0.9967827200889587
es,es,Y,0.9873944520950317
es,es,Y,0.9470612406730652
es,es,Y,0.9600493907928467
es,es,Y,0.9395351409912109
es,es,Y,0.9940284490585327
es,es,Y,0.9570037722587585
es,es,Y,0.8826735615730286
es,fr,N,0.22551068663597107
es,es,Y,0.8856333494186401
es,es,Y,0.9735901355743408
es,es,Y,0.9015676975250244
es,es,Y,0.9648686647415161
es,es,Y,0.980679988861084
es,es,Y,0.950425386428833
es,es,Y,0.9885759353637695
es,es,Y,0.9552098512649536
es,es,Y,0.8776530027389526
es,es,Y,0.9835572838783264
es,es,Y,0.9557979702949524
es,es,Y,0.9662674069404602
es,es,Y,0.9968923926353455
es,es,Y,0.9533849358558655
es,es,Y,0.998177707195282
es,es,Y,0.9859575033187866
es,es,Y,0.982334315776825
es,es,Y,0.9913689494132996
es,es,Y,0.9811105728149414
es,es,Y,0.9243822693824768
es,es,Y,0.9867608547210693
es,es,Y,0.963148832321167
es,es,Y,0.983163595199585
es,es,Y,0.9407378435134888
es,es,Y,0.9856338500976562
es,es,Y,0.9830034971237183
es,es,Y,0.9871570467948914
es,es,Y,0.9912238717079163
es,es,Y,0.9598380923271179
es,es,Y,0.9501161575317383
es,es,Y,0.8875380754470825
es,es,Y,0.9643369317054749
es,es,Y,0.9281714558601379
es,es,Y,0.9770353436470032
es,es,Y,0.9935637712478638
es,es,Y,0.9649155139923096
es,es,Y,0.8769920468330383
es,es,Y,0.9842918515205383
es,es,Y,0.9790337681770325
es,es,Y,0.9887034893035889
es,es,Y,0.8723602294921875
es,es,Y,0.9663540124893188
es,es,Y,0.9466426968574524
es,es,Y,0.6484780311584473
es,es,Y,0.9788952469825745
es,es,Y,0.9833937287330627
es,es,Y,0.988012433052063
es,es,Y,0.9922494888305664
es,es,Y,0.9903337955474854
es,es,Y,0.9803696274757385
es,es,Y,0.8943367004394531
es,es,Y,0.9727416038513184
es,es,Y,0.9529449343681335
es,es,Y,0.948178768157959
es,es,Y,0.9782536029815674
es,es,Y,0.972631573677063
es,es,Y,0.9495998024940491
es,es,Y,0.9765644669532776
es,es,Y,0.9683496356010437
es,es,Y,0.9655011892318726
es,es,Y,0.9871941804885864
es,es,Y,0.9478146433830261
es,es,Y,0.9753767848014832
es,es,Y,0.9755709767341614
es,es,Y,0.9795053005218506
es,es,Y,0.9631035327911377
es,es,Y,0.9759156703948975
es,es,Y,0.9892226457595825
es,es,Y,0.991173505783081
es,es,Y,0.98679119348526
es,es,Y,0.9777897000312805
es,es,Y,0.9940301179885864
es,es,Y,0.9682356715202332
es,es,Y,0.970465362071991
es,es,Y,0.882344126701355
es,es,Y,0.9839341044425964
es,es,Y,0.9892470836639404
es,es,Y,0.9894996881484985
es,es,Y,0.9985166788101196
es,es,Y,0.9199038743972778
es,es,Y,0.9945110082626343
es,es,Y,0.9939942955970764
es,es,Y,0.987763524055481
es,es,Y,0.9833528399467468
es,es,Y,0.9971088767051697
es,es,Y,0.999302864074707
es,es,Y,0.9970040917396545
es,es,Y,0.9955822229385376
es,es,Y,0.9904472231864929
es,es,Y,0.9965800642967224
es,es,Y,0.9876039028167725
es,es,Y,0.9937348961830139
es,es,Y,0.9910476207733154
es,es,Y,0.9911419749259949
es,es,Y,0.9854810833930969
es,es,Y,0.7133187055587769
es,es,Y,0.9856227040290833
es,es,Y,0.958674430847168
es,es,Y,0.9459568858146667
es,es,Y,0.9710213541984558
es,es,Y,0.6565032005310059
es,es,Y,0.9977610111236572
es,es,Y,0.892238199710846
es,es,Y,0.9497269988059998
es,es,Y,0.9977455139160156
es,es,Y,0.9757645726203918
es,es,Y,0.9937567710876465
es,es,Y,0.8860712647438049
es,es,Y,0.699275553226471
es,es,Y,0.9923746585845947
es,es,Y,0.9438363313674927
es,es,Y,0.9828324913978577
es,es,Y,0.9576212763786316
es,es,Y,0.9908273816108704
es,es,Y,0.9990856051445007
es,es,Y,0.9899806976318359
es,es,Y,0.7904980182647705
es,es,Y,0.991885244846344
es,es,Y,0.9938870072364807
es,es,Y,0.9883397221565247
es,es,Y,0.9995379447937012
es,es,Y,0.9802197813987732
es,es,Y,0.9789477586746216
es,es,Y,0.9970608353614807
es,es,Y,0.993478000164032
es,es,Y,0.9900184273719788
es,es,Y,0.9923317432403564
es,es,Y,0.9936008453369141
es,es,Y,0.9903083443641663
es,es,Y,0.9740075469017029
es,es,Y,0.9722747206687927
es,es,Y,0.6812177896499634
es,es,Y,0.9772159457206726
es,es,Y,0.993835985660553
es,es,Y,0.9957942366600037
es,es,Y,0.8874410390853882
es,es,Y,0.9575710892677307
es,es,Y,0.9964280128479004
es,es,Y,0.9991455078125
es,es,Y,0.9951274394989014
es,es,Y,0.9978083372116089
es,es,Y,0.9767692685127258
es,es,Y,0.9836485385894775
es,es,Y,0.997249960899353
es,es,Y,0.9698073863983154
es,es,Y,0.9965260028839111
es,es,Y,0.9085416793823242
es,es,Y,0.9825296401977539
es,es,Y,0.9748337864875793
es,es,Y,0.9932795763015747
es,es,Y,0.8591358661651611
es,es,Y,0.9985955953598022
es,es,Y,0.9812648296356201
es,es,Y,0.8664635419845581
es,es,Y,0.9967769980430603
es,es,Y,0.9696377515792847
es,es,Y,0.9417615532875061
es,es,Y,0.9887532591819763
es,es,Y,0.9959124326705933
es,es,Y,0.9612903594970703
es,es,Y,1.0000436305999756
es,es,Y,1.0000272989273071
es,es,Y,1.000014066696167
es,es,Y,0.9981456995010376
es,es,Y,0.9378616213798523
es,es,Y,0.9571855068206787
es,es,Y,0.9969502687454224
es,es,Y,0.7136487364768982
es,es,Y,0.9803862571716309
es,es,Y,0.9953910708427429
es,es,Y,1.0000048875808716
es,es,Y,0.9991031289100647
es,es,Y,0.9950177669525146
es,es,Y,0.9919566512107849
es,es,Y,0.9979163408279419
es,es,Y,0.9984518885612488
es,es,Y,0.9666070342063904
es,es,Y,0.9932823777198792
es,es,Y,0.991387128829956
es,es,Y,0.9814706444740295
es,es,Y,0.9346194267272949
es,es,Y,0.8524062633514404
es,es,Y,0.9923949837684631
es,es,Y,0.9965879321098328
es,es,Y,0.7335643172264099
es,es,Y,0.9983502626419067
es,es,Y,0.9877520203590393
es,es,Y,0.9996551871299744
es,es,Y,0.9078380465507507
es,es,Y,0.9903600215911865
es,es,Y,0.991819441318512
es,es,Y,0.9719886183738708
es,es,Y,0.9706792235374451
es,es,Y,0.9672847390174866
es,es,Y,0.9294152855873108
es,es,Y,0.9893375039100647
es,es,Y,0.9978525042533875
es,es,Y,0.98488849401474
es,es,Y,0.9981693625450134
es,es,Y,0.9673179388046265
es,es,Y,0.9975205063819885
es,es,Y,0.9999989867210388
es,es,Y,0.9294152855873108
es,es,Y,0.9989998936653137
es,es,Y,0.8633172512054443
es,es,Y,0.756516695022583
es,es,Y,0.9574894309043884
es,es,Y,0.8665862679481506
es,es,Y,0.9278505444526672
es,es,Y,0.9984346628189087
es,es,Y,0.666936457157135
es,es,Y,0.9803063869476318
es,es,Y,0.9687955975532532
es,es,Y,0.9852015376091003
es,es,Y,0.9912031292915344
es,es,Y,0.9614992737770081
es,es,Y,0.9941579699516296
es,es,Y,0.7934297919273376
es,es,Y,0.9969539046287537
es,es,Y,0.9920318722724915
es,es,Y,0.9334717392921448
es,es,Y,0.9947652220726013
es,es,Y,0.9986611604690552
es,es,Y,0.9979096055030823
es,es,Y,0.9945788383483887
es,es,Y,0.8923954367637634
es,es,Y,0.92538982629776
es,es,Y,0.9929211139678955
es,es,Y,0.9832187294960022
es,es,Y,0.9653797745704651
es,es,Y,0.9807295203208923
es,es,Y,0.9963881373405457
es,es,Y,0.9985589981079102
es,es,Y,0.9886472821235657
es,es,Y,0.999235987663269
es,it,N,0.6675571203231812
es,es,Y,0.9981014132499695
es,es,Y,0.9984865188598633
es,es,Y,0.9019039869308472
es,es,Y,0.997733473777771
es,es,Y,0.9913680553436279
es,es,Y,0.9869406223297119
es,es,Y,0.9992892146110535
es,es,Y,0.8819988965988159
es,es,Y,0.997408390045166
es,es,Y,0.9656301736831665
es,es,Y,0.988208532333374
es,es,Y,0.9890170097351074
es,es,Y,0.6982541084289551
es,es,Y,0.9941492080688477
es,es,Y,0.7588923573493958
es,es,Y,0.9673179388046265
es,en,N,0.8102700710296631
es,es,Y,0.9892828464508057
es,es,Y,0.9964466094970703
es,es,Y,0.9999611973762512
es,es,Y,0.9815618991851807
es,es,Y,0.7852902412414551
es,es,Y,0.9569454789161682
es,es,Y,0.986009418964386
es,es,Y,0.9813501238822937
es,es,Y,0.9927037358283997
es,es,Y,0.6129137277603149
es,es,Y,0.9911036491394043
es,es,Y,0.9188886284828186
es,es,Y,0.9924980401992798
es,es,Y,0.7027091383934021
es,es,Y,0.9294152855873108
es,es,Y,0.6995112299919128
es,es,Y,0.7020117044448853
es,es,Y,0.9845952987670898
es,es,Y,0.9998021125793457
es,es,Y,0.9965336322784424
es,es,Y,0.9996635317802429
es,es,Y,0.9932168126106262
es,es,Y,0.94706130027771
es,es,Y,0.9897946119308472
es,es,Y,0.998084545135498
es,es,Y,0.9984865188598633
es,es,Y,0.9715530276298523
es,es,Y,0.9733747243881226
es,pt,N,0.8736545443534851
es,es,Y,0.9966130256652832
es,es,Y,0.9882134199142456
es,es,Y,0.99442058801651
es,es,Y,0.9880353212356567
es,es,Y,0.9985731840133667
es,es,Y,0.994962751865387
es,es,Y,0.9990107417106628
es,es,Y,0.9899151921272278
es,es,Y,0.8131260275840759
es,es,Y,0.935760498046875
es,es,Y,1.000040054321289
es,es,Y,0.9999774694442749
es,es,Y,0.7298315167427063
es,es,Y,0.9973963499069214
es,es,Y,0.9889780282974243
es,es,Y,0.9962801337242126
es,es,Y,0.9999246001243591
es,es,Y,0.9960287809371948
es,jbo,N,0.34788748621940613
es,es,Y,0.9894111156463623
es,es,Y,0.8719130754470825
es,es,Y,0.8913449048995972
es,es,Y,0.9456004500389099
es,es,Y,0.9956508278846741
es,es,Y,0.9971749186515808
es,es,Y,0.2694258987903595
es,es,Y,0.9605793952941895
es,es,Y,0.902677595615387
es,es,Y,0.9555653929710388
es,es,Y,0.9845161437988281
es,es,Y,0.9995874166488647
es,es,Y,0.9356554746627808
es,es,Y,0.992943286895752
es,es,Y,0.9999344944953918
es,es,Y,0.9999697208404541
es,es,Y,0.7769471406936646
es,es,Y,0.9373867511749268
es,es,Y,0.9984800815582275
es,es,Y,0.9149752855300903
es,es,Y,0.7522240877151489
es,es,Y,0.9973790645599365
es,es,Y,0.999591052532196
es,es,Y,0.9897087216377258
es,es,Y,0.8503315448760986
es,es,Y,0.9975602030754089
es,es,Y,0.7698795795440674
es,es,Y,0.9942148923873901
es,es,Y,0.9946519732475281
es,es,Y,0.9780817627906799
es,es,Y,0.998457133769989
es,es,Y,0.9913592338562012
es,es,Y,0.9239960312843323
es,es,Y,0.9849387407302856
es,it,N,0.5133833885192871
es,es,Y,0.9957403540611267
es,es,Y,0.9955503344535828
es,es,Y,0.9876285791397095
es,it,N,0.49380236864089966
es,es,Y,0.6261632442474365
es,es,Y,0.9971749782562256
es,es,Y,0.9949665069580078
es,es,Y,0.510956883430481
es,es,Y,0.813482403755188
es,es,Y,0.9461135864257812
es,es,Y,0.5265613794326782
es,es,Y,0.9830030798912048
es,es,Y,0.9701077938079834
es,es,Y,0.7548912167549133
es,es,Y,0.9979778528213501
es,es,Y,0.9991422891616821
es,es,Y,0.9208943247795105
es,es,Y,0.9767570495605469
es,es,Y,0.9998095035552979
es,es,Y,0.9997963905334473
es,es,Y,0.9831404685974121
es,es,Y,0.9987426996231079
es,es,Y,0.9988247752189636
es,es,Y,0.9855641722679138
es,es,Y,0.9856609106063843
es,es,Y,0.9993591904640198
es,es,Y,0.9996947646141052
es,es,Y,0.7186321020126343
es,es,Y,0.9940404295921326
es,es,Y,0.9995895028114319
es,es,Y,0.9839633703231812
es,es,Y,0.8996837139129639
es,es,Y,0.966733455657959
es,es,Y,0.9902812838554382
es,es,Y,0.9799035787582397
es,es,Y,0.9905616044998169
es,es,Y,0.9878302216529846
es,es,Y,0.9916002154350281
es,es,Y,0.9944125413894653
es,es,Y,0.732392430305481
es,es,Y,1.0000139474868774
es,es,Y,0.9982300996780396
es,es,Y,0.9964012503623962
es,es,Y,0.9946874380111694
es,es,Y,0.9884517788887024
es,es,Y,0.998929500579834
es,es,Y,0.9978429675102234
es,es,Y,0.9924980998039246
es,es,Y,0.9919767379760742
es,es,Y,0.9958562850952148
es,es,Y,0.9972867965698242
es,es,Y,0.9917473196983337
es,es,Y,0.8102067708969116
es,es,Y,0.9600061774253845
es,es,Y,0.6970317959785461
es,es,Y,0.9998170137405396
es,es,Y,0.9867751598358154
es,es,Y,0.996577799320221
es,es,Y,0.9537429809570312
